Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 6323.48it/s]
2026-07-13 07:23:09,218 INFO   prompt 176/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=9.689  max_d_mean=1.21e-02
2026-07-13 07:25:40,454 INFO   prompt 177/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=8.172  max_d_mean=1.07e-02
2026-07-13 07:28:11,482 INFO   prompt 178/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=12.401  max_d_mean=1.71e-02
2026-07-13 07:30:42,596 INFO   prompt 179/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.014  max_d_mean=1.19e-02
2026-07-13 07:33:13,687 INFO   prompt 180/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.828  max_d_mean=1.05e-02
2026-07-13 07:35:44,745 INFO   prompt 181/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.115  max_d_mean=8.39e-03
2026-07-13 07:38:15,812 INFO   prompt 182/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.719  max_d_mean=1.15e-02
2026-07-13 07:40:46,897 INFO   prompt 183/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.823  max_d_mean=1.42e-02
2026-07-13 07:43:17,934 INFO   prompt 184/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=16.615  max_d_mean=2.27e-02
2026-07-13 07:45:50,503 INFO   prompt 185/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.744  max_d_mean=9.07e-03
2026-07-13 07:48:21,583 INFO   prompt 186/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.032  max_d_mean=9.88e-03
2026-07-13 07:50:52,786 INFO   prompt 187/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.572  max_d_mean=7.97e-03
2026-07-13 07:53:23,827 INFO   prompt 188/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.352  max_d_mean=6.63e-03
2026-07-13 07:55:54,845 INFO   prompt 189/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.384  max_d_mean=6.85e-03
2026-07-13 07:58:26,073 INFO   prompt 190/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.397  max_d_mean=1.31e-02
2026-07-13 08:00:57,075 INFO   prompt 191/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.471  max_d_mean=7.32e-03
2026-07-13 08:03:28,399 INFO   prompt 192/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.302  max_d_mean=8.78e-03
2026-07-13 08:06:01,008 INFO   prompt 193/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.485  max_d_mean=1.31e-02
2026-07-13 08:08:32,417 INFO   prompt 194/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.620  max_d_mean=1.06e-02
2026-07-13 08:11:03,527 INFO   prompt 195/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.253  max_d_mean=8.76e-03
2026-07-13 08:13:34,795 INFO   prompt 196/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.270  max_d_mean=1.23e-02
2026-07-13 08:16:05,864 INFO   prompt 197/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.052  max_d_mean=1.31e-02
2026-07-13 08:18:37,083 INFO   prompt 198/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.706  max_d_mean=1.04e-02
2026-07-13 08:21:08,294 INFO   prompt 199/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.582  max_d_mean=1.32e-02
2026-07-13 08:23:39,373 INFO   prompt 200/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.380  max_d_mean=7.65e-03
2026-07-13 08:26:11,949 INFO   prompt 201/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.484  max_d_mean=1.06e-02
2026-07-13 08:28:42,373 INFO   prompt 202/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=9.404  max_d_mean=1.05e-02
2026-07-13 08:31:11,871 INFO   prompt 203/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=4.986  max_d_mean=6.22e-03
2026-07-13 08:33:42,505 INFO   prompt 204/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=16.132  max_d_mean=2.00e-02
2026-07-13 08:36:13,618 INFO   prompt 205/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.426  max_d_mean=7.42e-03
2026-07-13 08:38:43,951 INFO   prompt 206/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=6.291  max_d_mean=7.20e-03
2026-07-13 08:41:14,894 INFO   prompt 207/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.478  max_d_mean=6.12e-03
2026-07-13 08:43:45,930 INFO   prompt 208/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.561  max_d_mean=8.67e-03
2026-07-13 08:46:18,512 INFO   prompt 209/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=13.453  max_d_mean=1.64e-02
2026-07-13 08:48:49,482 INFO   prompt 210/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.321  max_d_mean=9.22e-03
2026-07-13 08:51:20,574 INFO   prompt 211/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.640  max_d_mean=8.50e-03
2026-07-13 08:53:50,985 INFO   prompt 212/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=8.399  max_d_mean=9.39e-03
2026-07-13 08:56:21,178 INFO   prompt 213/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=5.464  max_d_mean=6.23e-03
2026-07-13 08:58:52,086 INFO   prompt 214/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.962  max_d_mean=1.32e-02
2026-07-13 09:01:22,175 INFO   prompt 215/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=7.876  max_d_mean=8.72e-03
2026-07-13 09:03:52,663 INFO   prompt 216/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=11.427  max_d_mean=1.27e-02
2026-07-13 09:06:24,707 INFO   prompt 217/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.780  max_d_mean=6.63e-03
2026-07-13 09:08:55,699 INFO   prompt 218/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.764  max_d_mean=8.49e-03
2026-07-13 09:11:26,647 INFO   prompt 219/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.065  max_d_mean=8.20e-03
2026-07-13 09:13:57,585 INFO   prompt 220/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.356  max_d_mean=8.02e-03
2026-07-13 09:16:28,572 INFO   prompt 221/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.222  max_d_mean=5.63e-03
2026-07-13 09:18:59,530 INFO   prompt 222/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=15.881  max_d_mean=1.83e-02
2026-07-13 09:21:30,524 INFO   prompt 223/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.632  max_d_mean=1.01e-02
2026-07-13 09:24:01,435 INFO   prompt 224/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.046  max_d_mean=7.55e-03
2026-07-13 09:26:33,956 INFO   prompt 225/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.387  max_d_mean=8.62e-03
2026-07-13 09:29:03,811 INFO   prompt 226/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=9.124  max_d_mean=1.02e-02
2026-07-13 09:31:33,914 INFO   prompt 227/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=10.346  max_d_mean=1.07e-02
2026-07-13 09:34:04,129 INFO   prompt 228/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=7.708  max_d_mean=8.35e-03
2026-07-13 09:36:35,080 INFO   prompt 229/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.508  max_d_mean=8.73e-03
2026-07-13 09:39:05,986 INFO   prompt 230/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=25.864  max_d_mean=2.95e-02
2026-07-13 09:41:36,362 INFO   prompt 231/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=8.229  max_d_mean=8.45e-03
2026-07-13 09:44:05,916 INFO   prompt 232/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=5.756  max_d_mean=5.67e-03
2026-07-13 09:46:36,768 INFO   prompt 233/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=7.838  max_d_mean=7.89e-03
2026-07-13 09:49:06,856 INFO   prompt 234/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=8.690  max_d_mean=8.65e-03
2026-07-13 09:51:37,802 INFO   prompt 235/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.616  max_d_mean=6.54e-03
2026-07-13 09:54:08,206 INFO   prompt 236/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=11.973  max_d_mean=1.24e-02
2026-07-13 09:56:39,220 INFO   prompt 237/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.401  max_d_mean=7.50e-03
2026-07-13 09:59:08,761 INFO   prompt 238/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=11.720  max_d_mean=1.24e-02
2026-07-13 10:01:39,128 INFO   prompt 239/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=8.166  max_d_mean=7.63e-03
2026-07-13 10:04:09,466 INFO   prompt 240/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=7.967  max_d_mean=7.84e-03
2026-07-13 10:06:41,934 INFO   prompt 241/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.112  max_d_mean=1.01e-02
2026-07-13 10:09:12,901 INFO   prompt 242/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.297  max_d_mean=6.60e-03
2026-07-13 10:11:43,851 INFO   prompt 243/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.265  max_d_mean=8.21e-03
2026-07-13 10:14:14,853 INFO   prompt 244/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.690  max_d_mean=9.95e-03
2026-07-13 10:16:45,769 INFO   prompt 245/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=13.983  max_d_mean=1.44e-02
2026-07-13 10:19:16,569 INFO   prompt 246/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.815  max_d_mean=1.17e-02
2026-07-13 10:21:47,572 INFO   prompt 247/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.258  max_d_mean=5.92e-03
2026-07-13 10:24:18,400 INFO   prompt 248/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.813  max_d_mean=6.35e-03
2026-07-13 10:26:50,882 INFO   prompt 249/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.098  max_d_mean=7.61e-03
2026-07-13 10:29:21,730 INFO   prompt 250/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.227  max_d_mean=5.66e-03
2026-07-13 10:31:52,727 INFO   prompt 251/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=34.863  max_d_mean=3.65e-02
2026-07-13 10:34:23,785 INFO   prompt 252/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.292  max_d_mean=6.75e-03
2026-07-13 10:36:54,766 INFO   prompt 253/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.606  max_d_mean=5.63e-03
2026-07-13 10:39:25,740 INFO   prompt 254/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.541  max_d_mean=1.02e-02
2026-07-13 10:41:56,570 INFO   prompt 255/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.778  max_d_mean=7.02e-03
2026-07-13 10:44:27,560 INFO   prompt 256/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.937  max_d_mean=9.54e-03
2026-07-13 10:44:30,192 INFO fit: done, 256 prompts
/home/lab/lab/research_artifacts/jlens_fits/qwen3_8b_ms/wikitext103-n256-v1
